asn,degree
16749,0
16750,0
16751,0
16752,0
16754,0
16755,0
16756,0
16757,0
16758,0
16759,0
16760,0
16761,0
16763,0
16766,0
16767,0
16769,0
16770,0
16771,0
16773,0
16774,0
16778,0
16779,0
16780,0
16781,0
396013,0
16784,0
16785,0
16786,0
16787,0
16788,0
16790,0
16791,0
327898,0
16793,0
16795,0
16797,0
16801,0
16802,0
16804,0
16807,0
16808,0
16809,0
16811,0
16812,0
16813,0
16818,0
16820,0
16821,0
327899,0
16823,0
16824,0
16826,0
16828,0
16829,0
16830,0
396021,0
16833,0
16837,0
16840,0
16841,0
16843,0
16844,0
16846,0
262432,0
16848,0
16849,0
327900,0
16854,0
264953,0
16856,0
16858,0
16860,0
133882,0
16865,0
16867,0
16868,0
16871,0
16872,0
133884,0
16877,0
133885,0
16881,0
16884,0
264958,0
16886,0
393369,0
16889,0
16893,0
16895,0
16896,0
16898,0
16901,0
16903,0
16909,0
16910,0
16913,0
16914,0
16915,0
393370,0
16919,0
16921,0
16922,0
16923,0
16925,0
16926,0
16929,0
16931,0
16932,0
16933,0
16934,0
16935,0
16936,0
16938,0
16940,0
16943,0
16944,0
396040,0
16946,0
16953,0
16954,0
16955,0
396042,0
16958,0
16961,0
2827,0
16973,0
16974,0
264973,0
16976,0
16977,0
16978,0
16979,0
16982,0
16983,0
16986,0
16987,0
16991,0
16992,0
199440,0
16994,0
16995,0
16996,0
262437,0
16998,0
16999,0
17002,0
17003,0
17004,0
17005,0
17007,0
17009,0
17010,0
17011,0
17016,0
17019,0
17020,0
17022,0
17023,0
17024,0
262438,0
17028,0
396054,0
17030,0
17031,0
17032,0
17033,0
17037,0
393374,0
17040,0
17043,0
17045,0
17046,0
17047,0
17049,0
17051,0
17052,0
17053,0
17055,0
17056,0
17057,0
17058,0
133915,0
17061,0
17062,0
17064,0
17067,0
17068,0
17070,0
17071,0
17073,0
17074,0
17075,0
17076,0
17078,0
17079,0
17080,0
17081,0
17082,0
17084,0
17085,0
17087,0
17090,0
17091,0
17093,0
17094,0
17095,0
17096,0
17098,0
263729,0
17101,0
17103,0
17107,0
17108,0
17109,0
17112,0
17116,0
17117,0
17119,0
17120,0
17121,0
17122,0
17123,0
17124,0
17125,0
17126,0
17127,0
17128,0
17129,0
17130,0
17131,0
17135,0
396072,0
17140,0
17142,0
136386,0
17145,0
17146,0
17148,0
17150,0
17152,0
571,0
17155,0
17158,0
17159,0
17160,0
17161,0
17162,0
17163,0
17164,0
17166,0
17167,0
17169,0
17172,0
396078,0
17177,0
2863,0
135872,0
17181,0
17188,0
17189,0
17190,0
17191,0
17192,0
17193,0
17194,0
17195,0
17196,0
133938,0
17199,0
17200,0
17202,0
17203,0
17204,0
17206,0
17209,0
17210,0
17211,0
17213,0
17214,0
17215,0
17218,0
17219,0
17221,0
17224,0
17233,0
17234,0
17235,0
17236,0
17237,0
17238,0
133945,0
17240,0
17241,0
17242,0
17244,0
17246,0
17247,0
17248,0
17249,0
133947,0
17252,0
17254,0
24721,0
17256,0
265020,0
17259,0
196978,0
2877,0
17264,0
17266,0
262446,0
17271,0
17272,0
17275,0
17276,0
17278,0
17279,0
17281,0
17286,0
17287,0
17288,0
17291,0
17294,0
17297,0
17298,0
265027,0
135876,0
17302,0
17305,0
17307,0
17308,0
17309,0
17311,0
17313,0
17314,0
17315,0
17316,0
17317,0
17318,0
17319,0
17321,0
17322,0
265031,0
17324,0
46578,0
17326,0
17327,0
17328,0
265032,0
17330,0
17331,0
17335,0
17337,0
17341,0
17343,0
17344,0
17347,0
17350,0
17351,0
17352,0
17353,0
17355,0
17357,0
17359,0
135878,0
17362,0
17364,0
2894,0
17367,0
17368,0
17369,0
17371,0
17372,0
17375,0
17377,0
17381,0
17382,0
17386,0
17388,0
17393,0
17394,0
17395,0
17397,0
17398,0
393386,0
17401,0
17406,0
396117,0
17411,0
262940,0
133974,0
133975,0
17420,0
17421,0
17423,0
17427,0
17429,0
17430,0
17431,0
17433,0
17434,0
17436,0
133978,0
17441,0
17445,0
17446,0
265052,0
17452,0
17453,0
133981,0
17458,0
393388,0
17460,0
17463,0
17465,0
17466,0
396127,0
17468,0
17470,0
17471,0
17472,0
17475,0
17476,0
17479,0
17480,0
17481,0
17485,0
17487,0
17488,0
17489,0
17490,0
17495,0
17496,0
133988,0
396133,0
17504,0
17505,0
17509,0
17510,0
17512,0
17513,0
396135,0
17516,0
17518,0
393390,0
265064,0
17523,0
131519,0
396137,0
17529,0
17530,0
396138,0
17538,0
133995,0
17540,0
17541,0
17542,0
17550,0
133997,0
17552,0
17553,0
17555,0
17556,0
17562,0
265071,0
17564,0
17565,0
17567,0
17568,0
17569,0
17570,0
17573,0
17574,0
134001,0
17576,0
17577,0
17578,0
265074,0
17582,0
17583,0
17584,0
17585,0
131521,0
17587,0
17588,0
17589,0
17590,0
17591,0
17592,0
17593,0
17594,0
17595,0
17596,0
17598,0
17599,0
17600,0
17601,0
17602,0
17603,0
265078,0
17608,0
17609,0
265079,0
17614,0
17615,0
17617,0
17630,0
17632,0
17633,0
17634,0
17636,0
396156,0
17647,0
17648,0
17649,0
17650,0
17651,0
17654,0
17658,0
17659,0
17661,0
17662,0
327927,0
17678,0
17682,0
134019,0
17687,0
17689,0
17691,0
17693,0
17694,0
265093,0
17698,0
17699,0
17701,0
17706,0
4954,0
17710,0
17711,0
134024,0
17721,0
17723,0
17724,0
17725,0
17728,0
17729,0
265099,0
17733,0
17734,0
17736,0
396172,0
17739,0
17741,0
265101,0
266352,0
17748,0
265102,0
17750,0
17753,0
17756,0
17759,0
17761,0
17763,0
17764,0
17765,0
134033,0
17768,0
17769,0
17771,0
265106,0
17775,0
134035,0
17781,0
17786,0
17792,0
17793,0
17794,0
17799,0
17802,0
17803,0
17807,0
17810,0
17811,0
17812,0
17813,0
17815,0
17817,0
17818,0
393400,0
17823,0
17825,0
17827,0
17829,0
17830,0
17832,0
265116,0
262861,0
17836,0
17837,0
17838,0
265117,0
17840,0
17843,0
17845,0
17847,0
17849,0
17852,0
17853,0
17854,0
17856,0
199584,0
17858,0
17859,0
17861,0
17862,0
17863,0
17865,0
17866,0
17867,0
17869,0
17870,0
17871,0
17873,0
17874,0
17875,0
17876,0
17877,0
17879,0
17880,0
17881,0
17885,0
17893,0
17894,0
17897,0
17899,0
17901,0
17903,0
17904,0
17905,0
17906,0
17908,0
393403,0
17910,0
265129,0
17912,0
17913,0
17914,0
17915,0
17918,0
396203,0
17925,0
17928,0
17929,0
17932,0
134061,0
17936,0
17937,0
17944,0
17946,0
17947,0
17948,0
17950,0
17953,0
17957,0
265137,0
17960,0
17962,0
9327,0
17964,0
17966,0
17968,0
17969,0
48608,0
17974,0
265140,0
17980,0
134069,0
17987,0
17989,0
17991,0
17994,0
18004,0
131535,0
18008,0
18011,0
197003,0
18013,0
18014,0
18017,0
18018,0
18019,0
135900,0
18021,0
18023,0
18026,0
18027,0
18028,0
18029,0
18031,0
18032,0
18034,0
18035,0
18038,0
18040,0
134079,0
18045,0
18047,0
18049,0
18051,0
18052,0
18055,0
18056,0
18057,0
393408,0
134082,0
18063,0
18067,0
18069,0
18071,0
18072,0
134084,0
18074,0
18075,0
18076,0
262473,0
18080,0
18082,0
18085,0
18086,0
18087,0
18088,0
18090,0
18091,0
18097,0
18105,0
18107,0
18108,0
265162,0
18111,0
18112,0
18113,0
18115,0
18116,0
18120,0
18123,0
18124,0
18128,0
134094,0
18134,0
18136,0
18138,0
18139,0
18140,0
18141,0
18142,0
18143,0
18144,0
134096,0
18146,0
18148,0
265169,0
18154,0
18156,0
396242,0
18158,0
18159,0
18160,0
18161,0
18163,0
18164,0
18165,0
18166,0
18167,0
18168,0
18169,0
18170,0
18172,0
18173,0
18174,0
18175,0
18176,0
18179,0
393412,0
18181,0
18188,0
18191,0
18194,0
18197,0
262477,0
18201,0
327945,0
265178,0
18207,0
18211,0
18212,0
18214,0
18215,0
199644,0
18223,0
18224,0
18225,0
18227,0
18228,0
18230,0
18231,0
18234,0
265183,0
48049,0
393414,0
18241,0
18242,0
18243,0
18244,0
18245,0
396257,0
18250,0
18252,0
18253,0
18254,0
18256,0
18257,0
18258,0
18263,0
18264,0
18265,0
18267,0
18271,0
18272,0
18276,0
265190,0
18281,0
18284,0
262480,0
18289,0
18290,0
18292,0
18293,0
18294,0
18295,0
18297,0
18298,0
18299,0
18300,0
265194,0
18303,0
18305,0
18307,0
18309,0
18310,0
18312,0
18313,0
18314,0
18315,0
18319,0
18320,0
18323,0
18324,0
18325,0
18326,0
18328,0
18329,0
18330,0
18331,0
18332,0
18333,0
18334,0
18337,0
18338,0
18341,0
18343,0
18344,0
266356,0
262482,0
198270,0
18356,0
18359,0
393418,0
18361,0
18362,0
18363,0
18365,0
18366,0
18368,0
18369,0
197015,0
18373,0
18375,0
52986,0
262483,0
18380,0
18383,0
327951,0
18393,0
18394,0
18395,0
18396,0
18399,0
18401,0
18402,0
18408,0
18409,0
18411,0
18413,0
18415,0
132803,0
18418,0
18419,0
18420,0
18421,0
18422,0
18424,0
18426,0
18429,0
18431,0
18435,0
18436,0
18437,0
18438,0
3073,0
18440,0
18442,0
18443,0
18444,0
18445,0
18446,0
18449,0
18454,0
18456,0
265220,0
18458,0
18459,0
18460,0
18462,0
265221,0
18467,0
18468,0
18469,0
18470,0
18473,0
134151,0
18476,0
18478,0
18480,0
18481,0
18485,0
18486,0
18487,0
18488,0
18489,0
18490,0
18491,0
18492,0
396298,0
18494,0
18495,0
262487,0
134155,0
18500,0
18501,0
265228,0
18508,0
396301,0
18512,0
18513,0
18515,0
18517,0
18525,0
18526,0
18527,0
18529,0
18531,0
18532,0
18534,0
134161,0
18537,0
18538,0
18539,0
18543,0
18544,0
18546,0
396307,0
18548,0
18550,0
18551,0
18552,0
265236,0
18555,0
18557,0
18558,0
396309,0
18560,0
135918,0
18563,0
18564,0
18568,0
18569,0
18570,0
3095,0
18572,0
18573,0
18574,0
18578,0
18580,0
18581,0
18582,0
18583,0
18586,0
18587,0
396314,0
18590,0
135919,0
18593,0
18594,0
18595,0
18597,0
18598,0
18599,0
18601,0
18604,0
18605,0
18606,0
18607,0
18608,0
18609,0
18610,0
18611,0
18612,0
18614,0
265247,0
18621,0
18622,0
3104,0
18628,0
18629,0
393427,0
18631,0
18633,0
18634,0
18635,0
18636,0
18637,0
18638,0
18639,0
18640,0
18641,0
18642,0
18643,0
18646,0
18651,0
262817,0
18654,0
265253,0
18656,0
18658,0
18659,0
18660,0
396326,0
18666,0
18668,0
18670,0
18674,0
18675,0
263640,0
18680,0
18684,0
18685,0
18686,0
18687,0
18690,0
18691,0
18692,0
18693,0
18694,0
18695,0
18696,0
18697,0
18698,0
18700,0
18707,0
135923,0
18715,0
18716,0
18717,0
18718,0
18719,0
18720,0
18721,0
18722,0
18723,0
18725,0
18727,0
18728,0
18729,0
18730,0
18731,0
18733,0
18737,0
18741,0
18743,0
327963,0
18745,0
18746,0
18749,0
18750,0
18751,0
18752,0
18753,0
18758,0
18759,0
18763,0
18767,0
18769,0
18770,0
18771,0
18772,0
18773,0
18775,0
18776,0
18777,0
18778,0
18780,0
134202,0
18783,0
18784,0
18787,0
18788,0
18789,0
18790,0
18791,0
18793,0
18794,0
18795,0
18796,0
18798,0
18801,0
18802,0
18803,0
327965,0
18805,0
18808,0
393433,0
18811,0
18812,0
18814,0
18815,0
18816,0
396352,0
18818,0
18821,0
18822,0
18823,0
18824,0
18826,0
18827,0
18828,0
18829,0
18830,0
135927,0
18833,0
18834,0
134211,0
18836,0
18837,0
18838,0
18841,0
18842,0
18844,0
18845,0
18846,0
18847,0
18850,0
18851,0
18852,0
18853,0
18854,0
18855,0
18856,0
18859,0
18860,0
18863,0
18864,0
18867,0
393435,0
18871,0
18872,0
18873,0
18874,0
18875,0
18876,0
18882,0
18884,0
18885,0
18887,0
18889,0
18890,0
135929,0
18893,0
132022,0
18896,0
18899,0
18902,0
18905,0
18907,0
18908,0
18910,0
18912,0
3152,0
18914,0
18915,0
18916,0
18919,0
18920,0
18922,0
18924,0
18925,0
18927,0
18930,0
18932,0
18933,0
18935,0
18938,0
18941,0
18948,0
18950,0
18951,0
18955,0
18957,0
18959,0
18960,0
18961,0
18962,0
18964,0
3161,0
18968,0
18970,0
18971,0
18972,0
18973,0
18974,0
18975,0
18977,0
134235,0
18980,0
18981,0
18986,0
18989,0
18993,0
18995,0
18996,0
19001,0
19002,0
134239,0
19004,0
19005,0
19006,0
19007,0
19010,0
19011,0
19012,0
19013,0
134243,0
19031,0
19032,0
134244,0
19034,0
19038,0
19041,0
19043,0
19044,0
265318,0
19049,0
19052,0
19053,0
19054,0
19055,0
3176,0
19058,0
19060,0
19062,0
19063,0
19065,0
1771,0
19067,0
19069,0
19071,0
19072,0
19074,0
265323,0
19076,0
19077,0
19079,0
19080,0
3180,0
19084,0
19085,0
19087,0
19091,0
19093,0
19095,0
19096,0
19098,0
19099,0
19102,0
19103,0
19104,0
19105,0
19106,0
19107,0
19110,0
19111,0
19112,0
19113,0
19115,0
19120,0
19125,0
1873,0
262508,0
19130,0
19131,0
19137,0
19138,0
19140,0
393444,0
19142,0
19144,0
19147,0
19150,0
19152,0
19154,0
19157,0
19160,0
19163,0
132808,0
19167,0
19168,0
134267,0
19175,0
19176,0
19178,0
19181,0
19183,0
19184,0
19185,0
19186,0
19187,0
56866,0
19193,0
19194,0
19195,0
19197,0
19201,0
19202,0
19203,0
19204,0
19207,0
19208,0
19209,0
19210,0
19211,0
19212,0
265346,0
19215,0
19216,0
19217,0
19218,0
262511,0
19220,0
19222,0
19223,0
19224,0
19225,0
19226,0
19236,0
19239,0
19240,0
19242,0
19243,0
19244,0
19246,0
19247,0
19248,0
19250,0
19251,0
19253,0
19254,0
19259,0
19260,0
19262,0
19263,0
19264,0
19265,0
265355,0
19269,0
19270,0
19275,0
19276,0
19279,0
19280,0
19281,0
19284,0
19285,0
19286,0
265360,0
19298,0
19300,0
19301,0
19302,0
265361,0
19306,0
19307,0
19311,0
19313,0
19314,0
19316,0
19317,0
19319,0
19320,0
19321,0
19323,0
134293,0
19328,0
19329,0
134294,0
19337,0
396439,0
19345,0
19348,0
19350,0
19351,0
19352,0
19353,0
19354,0
19355,0
19356,0
19357,0
19359,0
19360,0
19361,0
19363,0
19364,0
19365,0
19367,0
3228,0
19370,0
19371,0
19372,0
396445,0
19377,0
19380,0
19386,0
131581,0
19389,0
19390,0
19392,0
19393,0
19394,0
19395,0
19396,0
19400,0
19402,0
19403,0
19405,0
19407,0
19408,0
19409,0
396451,0
19416,0
19418,0
19419,0
19421,0
19423,0
19424,0
19426,0
19428,0
19430,0
19432,0
19434,0
19436,0
19437,0
393454,0
19443,0
19445,0
19446,0
131583,0
19449,0
19452,0
19453,0
396459,0
19460,0
19461,0
19462,0
19463,0
19464,0
19470,0
19472,0
19473,0
19474,0
19476,0
396462,0
19478,0
19480,0
134319,0
19485,0
19486,0
48139,0
265392,0
19495,0
19500,0
134322,0
19503,0
19505,0
19506,0
265395,0
19510,0
19511,0
197053,0
19514,0
19517,0
134325,0
19521,0
19523,0
19524,0
19526,0
19527,0
19529,0
19533,0
19534,0
19535,0
19536,0
19537,0
19538,0
5015,0
19543,0
19544,0
19546,0
265402,0
393703,0
3259,0
19559,0
134332,0
19563,0
19564,0
19566,0
131587,0
19569,0
19570,0
19571,0
19572,0
134334,0
19574,0
19575,0
19580,0
19581,0
19585,0
19586,0
19587,0
19589,0
393459,0
19594,0
19595,0
19596,0
19597,0
19598,0
19599,0
19600,0
19601,0
19602,0
19606,0
19607,0
19608,0
19610,0
19613,0
19614,0
19615,0
19617,0
19618,0
19620,0
19621,0
19622,0
19623,0
19624,0
19625,0
19627,0
19629,0
19630,0
19631,0
19634,0
19635,0
19637,0
19641,0
19642,0
19643,0
134346,0
19646,0
19647,0
19648,0
19649,0
19650,0
396491,0
19652,0
263746,0
19655,0
134348,0
131590,0
19662,0
19663,0
19664,0
19666,0
19667,0
19668,0
19670,0
19674,0
327994,0
19676,0
19677,0
265424,0
19682,0
19683,0
19685,0
19687,0
131591,0
19690,0
19691,0
19692,0
19694,0
19695,0
19696,0
19697,0
19700,0
19701,0
19702,0
25129,0
19706,0
19707,0
19708,0
19709,0
19710,0
19713,0
19717,0
19718,0
19719,0
19720,0
19721,0
19725,0
19726,0
19728,0
19729,0
19730,0
19731,0
19732,0
19735,0
19737,0
19738,0
19739,0
265434,0
19742,0
19744,0
131593,0
19749,0
19751,0
19753,0
19758,0
19759,0
262529,0
19762,0
19763,0
19764,0
19765,0
19768,0
19769,0
19770,0
19772,0
19773,0
19774,0
25141,0
19777,0
262874,0
19786,0
262530,0
19791,0
19792,0
19794,0
19795,0
19796,0
19797,0
19799,0
19802,0
19803,0
19804,0
19807,0
19808,0
19809,0
19810,0
19811,0
265446,0
19814,0
19815,0
19816,0
19819,0
19821,0
19824,0
19825,0
19831,0
19832,0
19833,0
131596,0
19839,0
19840,0
19843,0
19845,0
19848,0
19849,0
19850,0
397195,0
19854,0
19856,0
19857,0
19858,0
19860,0
19861,0
19862,0
19864,0
19865,0
19866,0
19867,0
19868,0
19869,0
19870,0
19871,0
19872,0
19877,0
19880,0
19882,0
19884,0
3314,0
19886,0
19887,0
19888,0
19891,0
134388,0
19898,0
19899,0
19900,0
19901,0
19902,0
134389,0
197066,0
19907,0
19909,0
262534,0
19911,0
19912,0
19914,0
19916,0
19917,0
19918,0
19922,0
19923,0
19925,0
19926,0
19927,0
19928,0
19931,0
19932,0
19933,0
19934,0
19935,0
19936,0
3323,0
19940,0
19941,0
19942,0
134396,0
19946,0
19949,0
19950,0
19954,0
19955,0
19956,0
19957,0
131600,0
19960,0
19961,0
19966,0
19967,0
19968,0
19970,0
19971,0
19973,0
665,0
19977,0
19980,0
265474,0
19983,0
19984,0
19988,0
19993,0
19994,0
19995,0
19998,0
20000,0
20003,0
20005,0
20008,0
20009,0
20010,0
20011,0
393473,0
20013,0
20014,0
20015,0
20017,0
20019,0
265481,0
20027,0
20030,0
20031,0
20033,0
20035,0
20036,0
20038,0
20039,0
20040,0
20044,0
20045,0
20047,0
20052,0
20058,0
265487,0
20061,0
20062,0
20063,0
134416,0
20066,0
20067,0
20068,0
20070,0
265489,0
20072,0
20074,0
20075,0
20078,0
20079,0
20082,0
20084,0
20088,0
20089,0
20093,0
265493,0
20096,0
20098,0
20099,0
20100,0
20101,0
20102,0
20103,0
20105,0
20107,0
131605,0
20109,0
20111,0
20112,0
20114,0
20116,0
20117,0
20118,0
134425,0
20120,0
20122,0
20123,0
20127,0
20128,0
20129,0
20130,0
134427,0
20132,0
20133,0
20134,0
20135,0
20137,0
20138,0
20139,0
20143,0
20145,0
20149,0
20152,0
20153,0
20154,0
20155,0
20158,0
20159,0
20160,0
20162,0
20163,0
20164,0
20165,0
20166,0
20167,0
131607,0
20169,0
20170,0
20172,0
20173,0
20176,0
20177,0
20179,0
20181,0
20182,0
20184,0
20186,0
20190,0
20194,0
20196,0
20200,0
20201,0
20202,0
265511,0
20205,0
20206,0
20209,0
262544,0
20211,0
20213,0
134441,0
20216,0
20217,0
20221,0
20222,0
20223,0
265515,0
20228,0
20229,0
20230,0
20233,0
20234,0
20235,0
3373,0
20240,0
20242,0
20243,0
3374,0
20247,0
20248,0
20252,0
263750,0
20258,0
20261,0
20262,0
20263,0
20265,0
20267,0
20271,0
20274,0
3380,0
20282,0
20283,0
20284,0
20286,0
20287,0
20289,0
20296,0
20303,0
20305,0
20306,0
20308,0
20310,0
20311,0
20313,0
20314,0
20315,0
20316,0
20320,0
20321,0
20323,0
20324,0
20325,0
20326,0
20327,0
20329,0
20331,0
20333,0
20334,0
265533,0
20336,0
20337,0
20338,0
20339,0
3390,0
20343,0
266913,0
20347,0
20348,0
20351,0
20352,0
20353,0
20354,0
20356,0
20359,0
328017,0
20368,0
20370,0
393485,0
20373,0
20374,0
20375,0
20377,0
20379,0
20380,0
20381,0
20382,0
20383,0
20384,0
20387,0
20389,0
20390,0
20391,0
20392,0
20393,0
20396,0
20402,0
20408,0
20411,0
20414,0
20416,0
20417,0
20419,0
262551,0
20421,0
20422,0
20423,0
20425,0
20426,0
20427,0
20428,0
20429,0
20430,0
20431,0
20433,0
20435,0
20436,0
20437,0
20439,0
20441,0
20442,0
20443,0
20446,0
20447,0
20449,0
20450,0
20451,0
20452,0
20453,0
20455,0
20456,0
20458,0
20461,0
20462,0
20464,0
20466,0
20467,0
20469,0
20470,0
20471,0
20472,0
20475,0
20477,0
20478,0
20479,0
53383,0
20486,0
20487,0
20491,0
393489,0
20493,0
20499,0
20500,0
20506,0
20507,0
20509,0
20513,0
20515,0
20522,0
20524,0
266919,0
20526,0
20535,0
20536,0
20540,0
20541,0
20548,0
20549,0
20553,0
20554,0
20560,0
20561,0
20569,0
20570,0
20571,0
20572,0
20574,0
20576,0
20578,0
20579,0
20580,0
20585,0
20588,0
20594,0
20595,0
20597,0
20601,0
20602,0
20604,0
328025,0
20610,0
20611,0
266922,0
20617,0
20619,0
20623,0
20624,0
20625,0
20626,0
328026,0
20648,0
20649,0
20652,0
20653,0
20656,0
20658,0
134515,0
20660,0
20663,0
20664,0
688,0
20668,0
48698,0
20679,0
20684,0
20688,0
20690,0
20691,0
20692,0
20695,0
20697,0
20698,0
20699,0
20700,0
134522,0
20703,0
134523,0
20709,0
134524,0
20719,0
20720,0
20721,0
328029,0
393497,0
20733,0
20738,0
20740,0
20741,0
20742,0
20743,0
20745,0
20748,0
20763,0
20768,0
20769,0
20772,0
20777,0
20782,0
20784,0
20787,0
20790,0
20791,0
20793,0
20796,0
20798,0
20800,0
20803,0
20805,0
20807,0
20808,0
20813,0
20817,0
20818,0
20819,0
20820,0
20821,0
20824,0
20826,0
134543,0
20829,0
20832,0
20833,0
20839,0
20841,0
20844,0
20846,0
3475,0
20852,0
20855,0
20864,0
20865,0
20867,0
262566,0
20872,0
20874,0
136311,0
20878,0
20879,0
3481,0
20888,0
20890,0
20892,0
20893,0
20897,0
20898,0
20899,0
20905,0
20906,0
328035,0
20909,0
20913,0
20914,0
20916,0
20917,0
20918,0
20921,0
20922,0
265631,0
20927,0
20929,0
20930,0
20931,0
20935,0
20939,0
20943,0
265635,0
20948,0
20949,0
20950,0
20955,0
20958,0
20959,0
20963,0
20967,0
20970,0
265639,0
20972,0
266934,0
20976,0
20978,0
20979,0
20980,0
20981,0
20983,0
20988,0
262570,0
20992,0
20994,0
265643,0
699,0
21000,0
21001,0
21002,0
21006,0
21009,0
21010,0
21014,0
197103,0
21019,0
21020,0
21022,0
21023,0
21026,0
21027,0
21029,0
21031,0
21032,0
21033,0
266936,0
21037,0
21039,0
21043,0
21045,0
21047,0
21054,0
21058,0
21059,0
21060,0
21061,0
21062,0
393508,0
21067,0
21073,0
21074,0
21075,0
21076,0
21077,0
21079,0
21080,0
21083,0
21086,0
21087,0
21088,0
21093,0
21094,0
21096,0
21108,0
21110,0
21111,0
21113,0
21115,0
21118,0
21119,0
21122,0
21124,0
21125,0
21130,0
21134,0
21137,0
21139,0
21143,0
21145,0
21147,0
21157,0
21158,0
21160,0
21162,0
21166,0
21169,0
21170,0
21173,0
21174,0
21175,0
328044,0
21179,0
21182,0
21184,0
21186,0
21187,0
21188,0
21190,0
21192,0
21193,0
21196,0
21197,0
21198,0
21199,0
21200,0
21203,0
21205,0
21207,0
21208,0
21209,0
21212,0
21213,0
21214,0
25381,0
21218,0
21220,0
21222,0
21225,0
21227,0
21228,0
131312,0
21233,0
21234,0
21235,0
21240,0
21241,0
21243,0
21247,0
21249,0
21250,0
21252,0
265686,0
21254,0
21256,0
21259,0
21260,0
262579,0
265688,0
21266,0
21272,0
21275,0
266944,0
21286,0
21287,0
21288,0
134620,0
21292,0
21296,0
21297,0
21298,0
21301,0
21302,0
393516,0
21304,0
21305,0
134623,0
21308,0
21311,0
134624,0
21314,0
21317,0
21323,0
21324,0
21325,0
21326,0
21328,0
21331,0
21337,0
21339,0
21342,0
265701,0
21346,0
21348,0
21350,0
21354,0
21355,0
328050,0
134632,0
21362,0
21363,0
21364,0
21366,0
21369,0
21372,0
21373,0
21374,0
21375,0
21376,0
21382,0
136012,0
21390,0
265709,0
21392,0
134638,0
21401,0
265711,0
21405,0
21406,0
262584,0
21415,0
328052,0
21418,0
21419,0
21420,0
21421,0
21422,0
21423,0
21424,0
265715,0
21429,0
21432,0
21434,0
21435,0
21438,0
21442,0
136014,0
21447,0
21448,0
21450,0
21451,0
21454,0
3576,0
21459,0
21462,0
134649,0
21464,0
21465,0
21466,0
21467,0
21469,0
21470,0
21474,0
3580,0
21484,0
21486,0
21490,0
21491,0
265726,0
21496,0
21503,0
134656,0
21506,0
21509,0
21511,0
21512,0
21514,0
21515,0
21516,0
134658,0
21518,0
21519,0
21520,0
21521,0
197120,0
21531,0
21533,0
21534,0
21535,0
21537,0
21538,0
131078,0
21541,0
21542,0
21543,0
21545,0
21549,0
21551,0
21552,0
265736,0
21554,0
21555,0
21556,0
21557,0
21558,0
265737,0
21560,0
21561,0
21564,0
21565,0
132824,0
21567,0
21568,0
21569,0
21573,0
21576,0
21577,0
21578,0
21580,0
21582,0
265741,0
21584,0
21586,0
21587,0
21589,0
21590,0
21591,0
21592,0
21594,0
21595,0
21596,0
21597,0
21600,0
265744,0
21603,0
263759,0
21606,0
21608,0
21609,0
21610,0
21611,0
21612,0
134674,0
21615,0
21617,0
21619,0
21621,0
21622,0
21623,0
21624,0
134676,0
21629,0
21630,0
21631,0
393527,0
21638,0
21639,0
21644,0
21645,0
21646,0
21648,0
134680,0
21650,0
262592,0
21655,0
21656,0
21660,0
21662,0
21665,0
21666,0
21668,0
21670,0
21672,0
21673,0
21675,0
21678,0
21680,0
21682,0
134686,0
21687,0
21689,0
21690,0
21691,0
21692,0
21693,0
21695,0
21697,0
21698,0
21700,0
21702,0
21704,0
21705,0
21706,0
21707,0
21708,0
21709,0
21710,0
21712,0
21713,0
21714,0
134691,0
21717,0
21718,0
25465,0
21720,0
134692,0
21722,0
21725,0
21726,0
21727,0
21728,0
21729,0
21733,0
21735,0
265767,0
21741,0
21744,0
21745,0
21746,0
21748,0
21749,0
21750,0
21751,0
21752,0
263760,0
21757,0
21758,0
21759,0
21763,0
21764,0
21767,0
21772,0
21774,0
21775,0
21778,0
21780,0
21781,0
21783,0
21784,0
266961,0
21787,0
21791,0
21793,0
21794,0
21795,0
21798,0
3633,0
21800,0
21801,0
21802,0
21803,0
134706,0
21806,0
21807,0
21809,0
201494,0
265779,0
21812,0
21813,0
21814,0
21815,0
21816,0
21818,0
21821,0
21823,0
21828,0
21830,0
21833,0
21835,0
21837,0
328066,0
21840,0
134712,0
21842,0
21843,0
21846,0
21849,0
21852,0
21853,0
21854,0
21856,0
21858,0
21861,0
21863,0
134716,0
21867,0
21869,0
21870,0
21871,0
21872,0
393535,0
21874,0
21875,0
21878,0
21882,0
21883,0
21885,0
21886,0
262888,0
21891,0
21892,0
21893,0
21894,0
21895,0
21896,0
21897,0
25495,0
21900,0
265794,0
21902,0
21904,0
21906,0
134723,0
21908,0
21911,0
135445,0
21914,0
21915,0
265797,0
21921,0
21923,0
21924,0
21925,0
21930,0
21931,0
21932,0
21933,0
21934,0
21935,0
21937,0
21938,0
21939,0
21940,0
21941,0
21942,0
3657,0
21944,0
21946,0
21948,0
21951,0
21952,0
21953,0
21955,0
21956,0
21958,0
21959,0
21960,0
21961,0
21962,0
21964,0
21966,0
21967,0
21969,0
21970,0
21971,0
21973,0
21974,0
21975,0
21978,0
21979,0
21982,0
21983,0
21984,0
21986,0
21989,0
21991,0
21996,0
21997,0
21998,0
22000,0
22001,0
22003,0
22006,0
22007,0
22009,0
22010,0
22012,0
22013,0
22014,0
22015,0
22018,0
22020,0
22022,0
22023,0
